0,1,2,3,4,5,Period,File_Name,True_class_labels,New_label
0.0776736758885,16.0831062843,0.131990806343,0.0277308144674,0.261074644729,0.00820679811536,0.295075183157,3021042041013_3,5,5
-0.0608200800893,16.0747533505,0.122802250259,0.64382208727,0.215524840541,0.00763944849297,0.298619777287,3021042041013_4,5,5
0.0265503647871,16.0739453814,0.145575340045,0.0400588186628,0.285745411171,0.00905660288068,0.309995989888,3021042041013_5,5,5
0.111130523714,14.6444582278,0.0973045435961,-0.932055138723,0.161025,0.00664446182182,0.862293,3021043041481_2,5,5
0.0348711738505,14.6421862738,0.112828029587,-0.682342951438,0.200625804539,0.00770568188911,0.872886435526,3021043041481_3,5,5
-0.0667171302497,14.6598958726,0.123555833983,-0.35250294749,0.225113926361,0.00842815222265,0.884963588336,3021043041481_4,5,5
-0.00697836263321,14.6494857613,0.109569888338,-0.429595635568,0.198057385599,0.00747943580568,0.846816033523,3021043041481_5,5,5
0.368355914302,17.70828625,0.19541131316,-0.678621235023,0.358525,0.0110350211422,0.283289,3021044019514_2,5,5
0.675416813686,17.6886574752,0.291226913805,3.28043641097,0.538452444541,0.0164640484567,0.288525860148,3021044019514_3,5,5
0.430720421631,17.6787498354,0.263533454847,-0.285144047426,0.484062390222,0.0149067924656,0.29152067595,3021044019514_4,5,5
0.297868382572,17.7151054068,0.26955844322,0.0292536950839,0.532431979946,0.0152163047879,0.292891885731,3021044019514_5,5,5
0.547524065785,15.4200388889,0.183121509363,-1.17607044505,0.27455,0.0118755543149,0.29767,3021044024324_2,5,5
0.0556158764993,15.4097756629,0.207954842311,0.704668889481,0.349959402059,0.0134949947917,0.300880028638,3021044024324_3,5,5
0.565879010465,15.4195171803,0.215834516396,-0.277629539062,0.369749658199,0.0139974886289,0.302280829831,3021044024324_4,5,5
-0.0730397598454,15.4066563338,0.209001641806,1.0415936132,0.341735939854,0.0135656716991,0.293883053209,3021044024324_5,5,5
0.0733662919392,16.5742426087,0.141093401476,-0.992589106487,0.226895,0.00851281140302,0.45707,3021045042540_2,5,5
0.0440117723395,16.5819758762,0.188078646374,-0.283282991127,0.330720279233,0.0113423543598,0.434194970058,3021045042540_3,5,5
-0.142568892998,16.5591505395,0.194577840649,-0.397218149744,0.384153804257,0.0117504723557,0.459434462937,3021045042540_4,5,5
0.893553582855,16.5714617176,0.21961753572,3.16832871701,0.368104060503,0.0132527558198,0.469374695984,3021045042540_5,5,5
0.091299095971,14.7049757812,0.085983170361,-1.25126782352,0.1388,0.00584721604714,0.351686,3021046012835_2,5,5
-0.146764540781,14.7191813734,0.12189139432,-0.708111686964,0.211630105919,0.00828112591508,0.367578226391,3021046012835_3,5,5
0.0456619696239,14.7068093407,0.104369410767,-0.468694717375,0.192862523295,0.0070966725922,0.336955963056,3021046012835_4,5,5
0.157246162862,14.7151850568,0.120930528227,-0.459620325176,0.228493063883,0.00821807729637,0.325828533374,3021046012835_5,5,5
0.379645537095,14.63996875,0.0553822339378,-0.718188261379,0.09755,0.00378294755156,0.57969,3021046017302_2,5,5
-0.277808017556,14.6382410124,0.0976605483492,0.810112810575,0.194327477375,0.00667160407226,0.591838060825,3021046017302_3,5,5
0.0242561280194,14.6353083006,0.0898227719298,0.15648889114,0.179899528864,0.00613740210217,0.562276145488,3021046017302_4,5,5
-0.13064059709,14.6179977847,0.0952801104212,0.194344395051,0.166248755172,0.00651800005886,0.561828362699,3021046017302_5,5,5
0.560086838858,15.6029101563,0.127590292685,-0.414399247157,0.2315,0.00817733944549,0.368485,3021046038483_2,5,5
0.49193898387,15.6132887715,0.164557893677,0.374431592939,0.331771177048,0.0105396048254,0.36635610092,3021046038483_3,5,5
0.567551650988,15.6064572615,0.158753368979,0.352018077687,0.299494094377,0.0101722874269,0.363138796298,3021046038483_4,5,5
0.266986160852,15.6202860185,0.16271508459,-0.426319192717,0.306666346719,0.010416908141,0.367703463689,3021046038483_5,5,5
0.64031580946,14.8667862031,0.124904001778,-0.470114514377,0.2071675,0.00840154691619,0.317202,3021046049309_2,5,5
0.694459602635,14.8673430825,0.145928152678,-0.0192274605034,0.274998021979,0.00981534843641,0.3151292056,3021046049309_3,5,5
0.524444976871,14.8693082076,0.137499711067,0.0150723780607,0.270445822124,0.00924721642371,0.311318165001,3021046049309_4,5,5
0.659827812548,14.8735155819,0.147142256526,-0.0278800551878,0.282154138723,0.00989290364582,0.334583137572,3021046049309_5,5,5
0.579194728156,14.2162589474,0.113836710844,-0.550566435918,0.2113,0.00800750121852,0.730527,3021047053459_2,5,5
0.192350408504,14.2032138118,0.131433998955,-0.177419057876,0.25923663422,0.00925382105039,0.746761947003,3021047053459_3,5,5
0.248379158078,14.2191829646,0.13921615042,-0.314543099989,0.256199127529,0.00979072783347,0.720673089668,3021047053459_4,5,5
0.56710477011,14.2178886925,0.13086009866,-0.0198901735361,0.238795850813,0.00920390512896,0.719448382135,3021047053459_5,5,5
0.19599535273,16.1635833333,0.169331406239,-0.952694075691,0.293,0.0104761056226,0.56188,3021047067169_2,5,5
0.0511550939377,16.1734574413,0.226726375096,-0.6419012053,0.424271959302,0.014018423452,0.555103652776,3021047067169_3,5,5
0.0422985021546,16.1667382835,0.197446393068,-0.647089166383,0.368458005715,0.0122131248497,0.540643616668,3021047067169_4,5,5
0.327154277741,16.1661820868,0.21685067623,0.119622716385,0.389854783061,0.0134138459573,0.576070403785,3021047067169_5,5,5
0.0523411888202,11.5478521739,0.0999344112568,-1.53556622379,0.1439,0.00865393925656,0.421182,3021061023194_2,5,5
-0.0461024467151,11.5552055187,0.122619790258,-1.01943876551,0.208174548925,0.0106116494475,0.430119545805,3021061023194_3,5,5
-0.0124675363215,11.5494974277,0.106991288618,-0.772019866262,0.180755597452,0.00926371812177,0.428207299814,3021061023194_4,5,5
0.221712529431,11.5448399038,0.10270619725,-0.968833385832,0.15950781009,0.00889628596894,0.406228544409,3021061023194_5,5,5
0.346965877446,15.8210681416,0.0981377199775,-0.536590178723,0.1751,0.00620297688495,0.353399,3021062053090_2,5,5
0.414410561011,15.8042871555,0.131516409181,0.134684340463,0.241889733254,0.008321565401,0.363075699507,3021062053090_3,5,5
1.30326096415,15.8254816965,0.15455258667,4.37004252181,0.285888354875,0.00976605891903,0.338697658574,3021062053090_4,5,5
0.382433377897,15.8189592804,0.130667908944,-0.0498578218806,0.231964988013,0.0082602089447,0.356666714397,3021062053090_5,5,5
0.506961436301,17.7023370816,0.290741859399,-0.193220397596,0.526344,0.0164239251607,0.283876,3021063002025_2,5,5
0.231150721903,17.6895216829,0.345353501133,0.0680103332252,0.637184188116,0.0195230547961,0.28697353736,3021063002025_3,5,5
0.438927680494,17.6805592674,0.368173279531,-0.0949547954965,0.704794185633,0.0208236218076,0.283613930987,3021063002025_4,5,5
0.851715835787,17.688427608,0.368131950781,1.63711634551,0.649978277673,0.0208120223537,0.286237999775,3021063002025_5,5,5
0.953217604046,15.9450773723,0.172512194002,-0.187745760018,0.29265,0.0108191506365,0.352843,3021063045127_2,5,5
0.604272932529,15.9506674346,0.194825525627,-0.206777956917,0.379034804659,0.0122142553862,0.348871794306,3021063045127_3,5,5
0.634952545142,15.9482363465,0.19453117192,-0.36932568644,0.362529955004,0.0121976604618,0.360225183076,3021063045127_4,5,5
0.683174218173,15.9382229456,0.202470982771,-0.0631790083469,0.3772425008,0.0127034854175,0.351206669863,3021063045127_5,5,5
1.38811934929,14.0406047619,0.23315141188,0.877836904109,0.394425,0.0166055106481,0.471145,3021063053887_2,5,5
1.24968304688,14.0358966201,0.243428434524,0.810812166207,0.440242375893,0.0173432763943,0.471274092667,3021063053887_3,5,5
1.15360924471,14.042053689,0.244130684698,0.598538612237,0.442656777107,0.01738568233,0.47307597965,3021063053887_4,5,5
1.27141644788,14.0307651946,0.235391436367,0.917213732231,0.434451496767,0.0167768067602,0.467041484717,3021063053887_5,5,5
0.37613608366,15.2582519184,0.132389254695,-1.00495625168,0.224246,0.00867656763066,0.407188,3021064037946_2,5,5
0.287085777049,15.2562911933,0.15795111382,-0.282432815487,0.297846836427,0.0103531790144,0.405028864674,3021064037946_3,5,5
0.471960650942,15.252449555,0.153446623889,-0.266376253849,0.278524378917,0.010060457721,0.407879520561,3021064037946_4,5,5
0.183309096037,15.2549205909,0.156513849345,-0.491182791188,0.283073082223,0.0102598927613,0.422047310004,3021064037946_5,5,5
0.936550625578,13.9613146465,0.109307753094,0.0706624271005,0.193825,0.00782933096647,0.504658,3021064044065_2,5,5
0.457943994236,13.9631487021,0.123471845974,0.0258631166341,0.244596189169,0.00884269362226,0.488609276391,3021064044065_3,5,5
0.545760993636,13.9572376537,0.132419218782,0.188466608509,0.269894778506,0.00948749473695,0.497261315224,3021064044065_4,5,5
0.678707435076,13.9574519952,0.135824098326,0.0218622138996,0.26523424389,0.00973129611137,0.504587357145,3021064044065_5,5,5
0.886374870425,15.2546698492,0.173755801596,-0.0500555166644,0.3063,0.0113903351114,0.330606,3021065014416_2,5,5
0.642686786171,15.2521707455,0.180943166184,-0.355927041559,0.327378797591,0.0118634369628,0.331487330478,3021065014416_3,5,5
0.609448775049,15.2469680082,0.184825419625,-0.317113913811,0.347422379447,0.0121221097549,0.329937113126,3021065014416_4,5,5
0.817286710391,15.2617612423,0.185881118426,0.0160188742259,0.340304488061,0.0121795325896,0.330284320147,3021065014416_5,5,5
0.407127080735,16.6148085308,0.148928097487,-0.870516374043,0.2474,0.00896357590945,0.350653,3021065026145_2,5,5
0.317484575016,16.6263034667,0.191571093501,-0.32750522207,0.347249895558,0.011522169909,0.347106481747,3021065026145_3,5,5
0.622699474541,16.6167940864,0.203634380239,0.698416272542,0.383391134394,0.0122547333246,0.35199113022,3021065026145_4,5,5
0.141858502479,16.6096776964,0.191673799016,-0.502724880236,0.354359330351,0.0115398867166,0.349349523358,3021065026145_5,5,5
0.763986399829,16.3243330144,0.108912774507,-0.0916248444008,0.19985,0.0066718054827,0.278935,3021065051451_2,5,5
0.750425460166,16.32451477,0.165554393032,0.54201341575,0.327657562766,0.0101414587425,0.287615560544,3021065051451_3,5,5
0.337570517944,16.3259833687,0.147249747202,0.908768037317,0.305156744609,0.00901934933269,0.270086266131,3021065051451_4,5,5
0.25361954786,16.309353288,0.159359519508,-0.191873577832,0.309771828791,0.00977105080098,0.274475765229,3021065051451_5,5,5
0.219402531673,15.9938087336,0.106379958847,-0.467406759185,0.19305,0.00665132118425,0.304338,3021066009885_2,5,5
0.103326288841,15.9929044326,0.137838027513,0.0964433708046,0.27224649273,0.00861869887949,0.298145026917,3021066009885_3,5,5
0.169488886203,15.9933056865,0.13854776411,-0.416100851057,0.249934112549,0.00866285975056,0.29628483951,3021066009885_4,5,5
0.281525726042,15.9933474283,0.144619808717,-0.115378787395,0.282770296609,0.00904249778633,0.305575965693,3021066009885_5,5,5
0.325137659584,16.7968174672,0.178036380539,-0.915039748748,0.28715,0.0105994115186,0.278357,3021066011901_2,5,5
0.384715322309,16.7931525352,0.204806229992,-0.19657999707,0.365852922181,0.0121958178825,0.270730699239,3021066011901_3,5,5
0.445362467474,16.7986770979,0.213220308916,-0.231720249022,0.383716708433,0.0126926845295,0.28127686023,3021066011901_4,5,5
0.148892401543,16.7914943408,0.2121509543,-0.0809221360247,0.388992020596,0.0126344296698,0.263971307426,3021066011901_5,5,5
0.685971701492,16.644509607,0.158740841208,-0.251358921103,0.284375,0.00953712935716,0.307967,3021066039232_2,5,5
0.348388887365,16.6528428603,0.193251115262,-0.31602367039,0.351808188401,0.0116046921768,0.313514204331,3021066039232_3,5,5
0.482392500903,16.6211610315,0.19508501334,0.440564630746,0.387471492658,0.0117371471806,0.291945408466,3021066039232_4,5,5
0.513290961393,16.6497877588,0.195962549613,0.049320964392,0.361806137299,0.0117696725299,0.298839561177,3021066039232_5,5,5
0.538198692266,17.3264733591,0.182208316264,-0.404106939313,0.3219995,0.0105161802109,0.288411,3021066053313_2,5,5
0.248188126577,17.3180045908,0.240622346222,-0.668600567497,0.449857417337,0.013894345908,0.294114348092,3021066053313_3,5,5
0.248517552658,17.3200448074,0.250291851284,-0.376524914183,0.489575675193,0.0144509932894,0.27435593982,3021066053313_4,5,5
0.171256378572,17.3266228258,0.240604356951,-0.0599288175015,0.45529647183,0.0138863966377,0.29163796753,3021066053313_5,5,5
0.442904426311,15.0734886957,0.187867319168,-0.644631233287,0.305075,0.0124634265472,0.260071,3021067048468_2,5,5
0.439785275558,15.0742398677,0.203347391898,-0.191685973209,0.389557422754,0.013489727753,0.264144912383,3021067048468_3,5,5
0.265345147113,15.0621186307,0.209482725447,-0.636979013607,0.363620031346,0.013907918971,0.266151638611,3021067048468_4,5,5
0.527831498929,15.077207421,0.206809711142,-0.103914105259,0.372338494413,0.0137167119459,0.255602334075,3021067048468_5,5,5
0.461975925191,16.1228050228,0.191727353082,-0.783824245251,0.32125,0.0118916871358,0.365676,3021068041652_2,5,5
0.420729146998,16.1303979242,0.215642379328,-0.011978689269,0.377306545024,0.0133686955735,0.355115123396,3021068041652_3,5,5
2.88684931107,16.1253689649,0.258047812267,21.0583034615,0.393697188428,0.0160025989377,0.369804372063,3021068041652_4,5,5
0.261198571736,16.142658785,0.205028734981,-0.555146654578,0.394018597182,0.0127010511534,0.370153930864,3021068041652_5,5,5
0.103939801464,16.5702291866,0.10025479005,-0.583774053517,0.18505,0.00605029592056,0.354485,3021069003933_2,5,5
0.11622381222,16.5743127624,0.14494065924,0.793771611797,0.283970702195,0.00874489707764,0.361018820933,3021069003933_3,5,5
0.251464658168,16.572750953,0.169121345907,0.165426900107,0.317538594458,0.0102047841295,0.346886446275,3021069003933_4,5,5
0.261356976028,16.5739071903,0.15780891913,-0.289042410231,0.300715348021,0.00952152786411,0.35090027688,3021069003933_5,5,5
0.248643627215,14.5569246505,0.0697663639338,-0.928381567613,0.1129665,0.00479265817533,0.26851,3021069012688_2,5,5
0.0604839764451,14.5566007247,0.0924248398883,-0.324113084382,0.170024211324,0.00634934224248,0.255063849729,3021069012688_3,5,5
0.0346329448008,14.5516008171,0.103472101786,-0.310267330841,0.197413809107,0.00711070232659,0.249630211931,3021069012688_4,5,5
0.232067519722,14.5543908567,0.097551661197,0.000102088039359,0.19958158508,0.00670255884683,0.262087707792,3021069012688_5,5,5
0.822322947249,16.0065843602,0.203211647406,-0.246472014252,0.343,0.0126955034774,0.323056,3021069029743_2,5,5
0.697943763396,16.0015414627,0.215049874767,-0.116894425353,0.402492992014,0.0134393224096,0.314982732957,3021069029743_3,5,5
0.717809413511,16.0097468451,0.230078779561,0.140717219294,0.404607085092,0.0143711691251,0.321752349879,3021069029743_4,5,5
0.561953611846,16.004676581,0.226212449394,-0.324912018371,0.413572833855,0.0141341468694,0.320149978898,3021069029743_5,5,5
1.02503517333,11.1575127854,0.0920249148366,0.4250535338,0.1667,0.00824779828683,0.47983,3021070022576_2,5,5
0.832286677769,11.1558404958,0.0993978761615,0.386165385715,0.199846171782,0.00890994060005,0.493926307111,3021070022576_3,5,5
0.775832040247,11.1529491563,0.103509327386,0.599159055154,0.204711818161,0.00928089296702,0.481769889867,3021070022576_4,5,5
0.788674490676,11.1550000156,0.107794642428,0.810763620041,0.227502581962,0.00966334758202,0.464243568854,3021070022576_5,5,5
0.431532875316,17.5686544643,0.251804518103,-0.659092275947,0.41865,0.0143326012026,0.275499,3021070036753_2,5,5
0.25479899621,17.5562553329,0.294339145424,0.108716355156,0.570623845271,0.0167654855687,0.268043529504,3021070036753_3,5,5
0.282994247145,17.5843540479,0.299636687401,-0.626850843176,0.524127107864,0.0170399598748,0.280404099957,3021070036753_4,5,5
0.429872925141,17.5744219161,0.327836001322,0.278351124509,0.621762110851,0.0186541556181,0.27037787007,3021070036753_5,5,5
1.38828896757,14.4309701923,0.137370439576,2.16692692872,0.24425,0.00951914096869,1.494146,3021070039379_2,5,5
1.03570546319,14.4272808838,0.145800774483,1.49061914557,0.311948570121,0.0101059080819,1.52449908558,3021070039379_3,5,5
1.12043282945,14.4292045371,0.146329563267,1.95299143317,0.286960633316,0.0101412079156,1.45140005513,3021070039379_4,5,5
1.13465140259,14.4312330382,0.158241384582,1.63341894261,0.310063034141,0.0109652019452,1.4671366907,3021070039379_5,5,5
0.320345914285,18.2391349138,0.25359242914,-0.269783229546,0.5084,0.0139037531297,0.301825,3021071009533_2,5,5
0.219503959933,18.237814175,0.353213974652,0.232261777688,0.715001089108,0.0193671221377,0.298965823116,3021071009533_3,5,5
0.275040519497,18.2196105955,0.359692041934,-0.0824839106499,0.707456818376,0.0197420268698,0.303366749311,3021071009533_4,5,5
0.310516295853,18.2627362608,0.360184847795,-0.0867895940213,0.748594155526,0.0197223922336,0.296532354501,3021071009533_5,5,5
0.47377942922,15.6572743136,0.166378136074,-0.860893632025,0.27426575,0.0106262515903,0.221492,3021071026350_2,5,5
0.364773043779,15.6604781017,0.186121974664,-0.607439873071,0.340479232,0.0118848207223,0.228571649802,3021071026350_3,5,5
0.417187376952,15.662219836,0.186654674282,-0.540898766657,0.359705840128,0.011917510815,0.216959658411,3021071026350_4,5,5
0.455520786614,15.6498686791,0.186586909457,-0.311977100194,0.357898493524,0.011922586271,0.220948156262,3021071026350_5,5,5
0.715562405688,17.4763480687,0.198261313037,-0.171680914145,0.365725,0.0113445504895,0.274748,3021072004110_2,5,5
0.879977061004,17.4808820238,0.255742333443,0.956270175943,0.528608351093,0.0146298300678,0.262999538384,3021072004110_3,5,5
0.538080557896,17.4913589465,0.257756398709,0.469444907392,0.47844902134,0.0147362134353,0.269369239515,3021072004110_4,5,5
0.717484828221,17.4519495994,0.255821273537,1.28640904162,0.551613088464,0.0146586071705,0.274057961437,3021072004110_5,5,5
0.398656617553,11.3926150628,0.0903549177072,-0.804485355355,0.15405,0.00793100769309,0.351598,3021073025805_2,5,5
0.221614237458,11.3973956405,0.103459426172,-0.631945249337,0.190755436837,0.00907746203043,0.354801773125,3021073025805_3,5,5
0.274304378101,11.3954016445,0.105724231569,-0.632090353087,0.186381278981,0.00927779773523,0.345597655782,3021073025805_4,5,5
0.143764538911,11.3966566477,0.104255394199,-0.670673035457,0.191736826639,0.00914789287967,0.352752329826,3021073025805_5,5,5
0.354471884094,16.1590430435,0.114015794937,-0.7089327478,0.19955,0.00705585068559,0.313764,3021075012721_2,5,5
-0.543796709239,16.1667945572,0.163479035021,3.49381732295,0.295572505847,0.0101120252653,0.312570946327,3021075012721_3,5,5
0.411681733545,16.1593656857,0.148634841051,-0.237416985392,0.287782297728,0.00919806160355,0.317739862097,3021075012721_4,5,5
0.135151524621,16.1573467327,0.153840178216,0.162047780778,0.309058862754,0.00952137629782,0.305698426776,3021075012721_5,5,5
0.443624390244,15.2142446903,0.105180285987,-0.230566115707,0.19035,0.00691327687495,0.296452,3021075019103_2,5,5
0.319090016925,15.2127336264,0.134314253628,0.298519393409,0.259225699905,0.00882906760392,0.285306590909,3021075019103_3,5,5
0.116170969314,15.2127816408,0.124830939695,-0.0748199494789,0.234413202599,0.00820566170224,0.293601769183,3021075019103_4,5,5
0.0673691456854,15.2141786195,0.126451974624,0.447177474223,0.234030292146,0.00831145589829,0.296587111865,3021075019103_5,5,5
-0.027473314997,15.9885468182,0.15602044516,-0.52351753944,0.2822,0.00975826302006,0.375542,3021076006742_2,5,5
0.0757012288725,15.9834885502,0.188422333904,-0.41678694599,0.360645673278,0.0117885612588,0.378429221622,3021076006742_3,5,5
0.320311740889,15.9919307949,0.183037661368,1.40002767555,0.348211535929,0.0114456261545,0.377659282614,3021076006742_4,5,5
0.260725838088,15.9911041158,0.187775448255,-0.237577392427,0.356609101829,0.0117424942578,0.364270475415,3021076006742_5,5,5
1.24756686833,13.7869371179,0.0952808891449,0.775122589264,0.1725,0.00691095406688,0.535855,3021077004980_2,5,5
0.714757620589,13.7881644246,0.11690374282,0.509652479179,0.247553949932,0.00847855734962,0.540369329912,3021077004980_3,5,5
0.725009418956,13.7780644252,0.119041271768,0.768931485161,0.231148936619,0.00863991255187,0.54026387035,3021077004980_4,5,5
0.855882241077,13.792452168,0.114017018174,0.752190366146,0.229260719116,0.00826662414958,0.521551665706,3021077004980_5,5,5
0.0938949716869,15.1863054299,0.0754308467419,-0.694519797864,0.132125,0.00496703079562,0.26877,3021078021994_2,5,5
