0 1 2 3 4 5 Period File_Name True_class_labels New_label Prediction
0.20335691904199998 13.710954359 0.239781592756 -0.531803733275 0.429125 0.017488322583400003 0.766957 3027110045976 1 23 26
-0.345327511552 14.907438485799998 0.184211866181 -1.06380444519 0.304 0.012357043522700001 0.7167520000000001 3031095031668 1 23 26
-0.0280403631146 16.9849195122 0.17407620687 0.010330877830899999 0.2987 0.010248868518 0.7671816999999999 3031125123596 1 23 26
-0.0148391296412 15.8416470356 0.188231784103 0.594365638785 0.3575 0.0118820842101 0.7898029999999999 3037117051884 1 23 26
-0.09196238447100001 14.9371246667 0.17343625800700002 -1.0466843344399999 0.29375 0.011611087265999999 0.7010569999999999 3039081033701 1 23 26
-0.0562302600442 13.692066530899998 0.1883932491 -0.0295735945736 0.3439975 0.0137592998599 0.743136 3041137012905 1 23 26
0.0933962129168 18.8960502442 0.48087559998999996 -0.560025667627 0.8841655 0.025448471705800002 0.880402 3043056065215 1 23 26
-0.513998391964 16.0307095588 0.235469831613 -0.8594792206280001 0.3927 0.0146886718114 0.8437899999999999 3043060072982 1 23 26
-0.11243272472999999 14.275818633499998 0.188483743044 -0.58662956196 0.3119 0.0132030076791 0.703233 3045074121105 1 23 26
-0.101731088061 19.0500115126 0.374892061958 -0.537711313626 0.69585175 0.0196793614382 0.894747 3059076023635 1 23 26
-0.597623667237 17.46343375 0.34196712083999997 -0.667590416017 0.5713 0.0195818947027 1.040943 3063019031979 1 23 26
0.194256576626 17.975592919500002 0.22423028285799998 -0.7458402765090001 0.400595 0.012474152249799999 0.8618871570000001 3063062047185 1 23 26
0.0456372009406 16.552471590899998 0.249549142523 -0.877039766621 0.41335 0.0150762465383 0.744527 3069008016624 1 23 26
-0.399623351571 15.594444318199999 0.162514495758 -0.890734626145 0.2513 0.010421307258 1.074166 3027132048919 2 23 26
-0.19281493573 13.214128390199999 0.143340943967 -1.46535127183 0.21079 0.0108475519334 0.234134 3055082090416 2 23 25
0.541550493266 11.815888194400001 0.11008686248199999 -0.0374566149896 0.21035 0.00931685038574 98.154692 3031099068455 8 24 26
0.374799182019 12.039345893699998 0.271948528751 -1.03740366225 0.4557 0.0225883142782 67.47183100000001 3041014023399 8 24 26
0.543289565604 14.025327218900001 0.14366352731899998 -0.72024011391 0.2539 0.010243149773 102.59567 3045072098691 8 24 26
0.167338251086 16.3667187879 0.128694239747 -0.971733231605 0.226 0.00786316679688 0.7931779999999999 3023036023403 10 26 23
-0.352033248771 15.3629377953 0.13430391668199998 -0.665763227015 0.25155 0.00874207254313 0.745448 3043042024433 10 26 23
-0.05644303797709999 16.0625890805 0.210474349179 -0.629320576449 0.3841 0.0131033887579 0.743258 3053036057926 10 26 23
-0.04894485237980001 16.4789743772 0.12363470581599999 -0.632183884507 0.2258 0.00750257285351 0.8056409999999999 3055084022161 10 26 23
-0.560252182262 14.4896648148 0.121217986469 -0.7529321391060001 0.205775 0.008365824055819999 0.526399 3037057083960 12 26 23
-0.5466293472339999 11.977030731700001 0.151354709152 -0.7282932025309999 0.2511 0.012637081138200001 0.31416900000000003 3057030024254 12 26 23
