53583.515739 16.039 0.122
53583.523236 16.0452 0.118
53583.530775 16.1263 0.161
53583.538927 16.0733 0.133
53605.559302 16.0794 0.103
53605.569975 16.1443 0.105
53605.580654 16.0443 0.102
53605.591413 16.1038 0.104
53567.485671 15.9199 0.106
53567.492889 15.9405 0.107
53567.499979 15.8713 0.104
53567.507121 15.8249 0.103
53645.436660 15.9184 0.121
53645.445294 15.9521 0.123
53645.453945 16.0225 0.126
53645.462620 16.0157 0.127
53669.398507 15.8492 0.099
53669.406255 15.8341 0.099
53669.413923 15.7496 0.097
53669.421579 15.8509 0.101
53622.395494 15.892 0.116
53622.403772 15.9021 0.116
53622.412033 16.005 0.120
53622.420449 16.0597 0.123
53834.672403 15.8755 0.084
53834.684513 15.9472 0.086
53834.696642 16.0119 0.087
53834.708751 16.0609 0.088
53849.681124 15.8466 0.084
53849.692654 15.8151 0.083
53849.704151 15.7946 0.082
53849.715687 15.7569 0.082
53936.556265 15.9559 0.083
53936.560021 16.0295 0.085
53936.563781 16.0518 0.085
53936.567543 16.0613 0.086
53936.571309 16.0628 0.086
53947.457882 15.8627 0.089
53947.468259 15.9051 0.090
53947.478674 15.9546 0.092
53947.489082 16.0264 0.093
53892.553353 15.9858 0.102
53892.562015 15.8887 0.099
53892.570690 15.8677 0.098
53892.579364 15.8035 0.096
53908.508127 15.8076 0.089
53908.514746 15.7024 0.165
53914.581091 16.0159 0.105
53914.590792 15.9568 0.103
53914.600411 15.8991 0.101
53914.610006 15.9 0.101
53805.717264 16.0425 0.107
53805.722431 16.1081 0.109
53805.727601 16.0503 0.106
53805.732771 16.0588 0.106
53865.623410 15.8206 0.095
53865.633425 15.8385 0.095
53865.643540 15.8944 0.097
53865.653777 15.9196 0.097
53882.600430 16.0638 0.102
53882.610059 15.9962 0.100
53882.619671 15.9323 0.098
53882.629253 15.9182 0.097
54012.481529 15.9826 0.108
54012.488524 16.0005 0.109
54012.495559 15.9785 0.108
54012.502549 15.8636 0.104
53993.392743 16.0434 0.109
53993.401010 16.0597 0.110
