53587.569616 14.581 0.070
53587.578001 14.5786 0.070
53587.586464 14.6108 0.071
53587.594651 14.6296 0.071
53605.622882 14.3866 0.068
53605.638664 14.3353 0.068
53605.653681 14.3642 0.068
53605.668742 14.3533 0.068
53606.429599 14.3447 0.060
53606.449744 14.3375 0.060
53606.469874 14.2928 0.060
53606.489244 14.3163 0.060
53576.566814 14.5044 0.069
53576.575025 14.533 0.070
53576.583233 14.5629 0.070
53576.591454 14.5741 0.070
53649.419151 14.5046 0.079
53649.428792 14.5518 0.080
53649.438384 14.4835 0.083
53649.447788 14.3896 0.089
53664.451944 14.6292 0.074
53664.458526 14.6401 0.074
53664.465101 14.6649 0.074
53664.471704 14.6587 0.074
53618.442851 14.5891 0.071
53618.458785 14.5304 0.071
53618.474783 14.3934 0.069
53618.490495 14.3184 0.068
53636.483426 14.2853 0.069
53636.494329 14.3116 0.070
53636.505263 14.3394 0.070
53636.516157 14.3891 0.071
53835.705429 14.3903 0.064
53835.714672 14.4084 0.064
53835.725372 14.477 0.064
53835.734634 14.4538 0.064
53851.655070 14.6791 0.060
53851.671231 14.6247 0.059
53851.687411 14.5525 0.059
53851.703599 14.4202 0.058
53959.492698 14.6056 0.064
53959.502749 14.6301 0.064
53959.512790 14.6816 0.065
53959.522826 14.6287 0.064
53972.481058 14.3996 0.070
53972.488366 14.4075 0.070
53972.495645 14.4036 0.070
53972.502941 14.9995 0.548
53973.432100 14.6755 0.074
53973.440092 14.7097 0.075
53973.447941 14.6852 0.074
53973.455865 14.7262 0.075
53936.474277 14.6598 0.068
53936.485142 14.6669 0.068
53936.496065 14.6971 0.068
53936.507036 14.6869 0.068
53945.495872 14.4018 0.065
53945.506573 14.4531 0.066
53945.517080 14.462 0.066
53945.528254 14.5019 0.066
53912.592370 14.5031 0.071
53912.602078 14.5564 0.072
53912.611572 14.5607 0.072
53912.620992 14.5917 0.072
53806.745491 14.6044 0.092
53806.753474 14.3164 0.068
53806.761535 14.3025 0.161
53812.749641 14.6603 0.063
53812.755056 14.6403 0.063
53812.760510 14.6715 0.063
53812.765918 14.6575 0.063
53879.746565 14.6878 0.072
53879.756468 14.6978 0.072
53879.766069 14.6918 0.072
53879.775729 14.6703 0.071
54015.400136 14.4894 0.073
54015.408717 14.5139 0.073
54015.417330 14.5355 0.074
54022.393271 14.5244 0.073
54022.399716 14.5614 0.074
54022.406167 14.5936 0.074
54022.412631 14.5922 0.074
54034.457825 14.5723 0.076
54034.464273 14.6078 0.076
54034.470722 14.6223 0.076
54034.477175 14.6558 0.077
53991.439756 14.7043 0.082
53991.446636 14.6579 0.075
53991.453514 14.6191 0.076
53991.460363 14.5221 0.085
53994.427634 14.4278 0.071
53994.436161 14.395 0.071
53994.444718 14.4969 0.074
53994.453241 14.455 0.087
54005.443775 14.368 0.070
54005.452518 14.3695 0.070
54005.461440 14.4076 0.071
54005.470159 14.3934 0.071
54212.661160 14.4462 0.068
54212.675506 14.403 0.067
54212.689929 14.266 0.066
54212.704304 14.3791 0.067
54319.537282 14.3595 0.070
54319.547822 14.3958 0.070
54319.558374 14.3955 0.070
54333.538950 14.5454 0.067
54333.549919 14.5981 0.068
54333.560796 14.6323 0.068
54333.571671 14.6638 0.069
54296.508523 14.3715 0.065
54296.517310 14.3608 0.065
54296.526199 14.3694 0.065
54296.534992 14.388 0.065
54268.736250 14.5303 0.067
54268.744599 14.5293 0.067
54268.752957 14.5916 0.068
54268.761326 14.5904 0.068
54268.769660 14.6147 0.070
54177.735965 14.183 0.086
54177.741724 14.647 0.079
54177.747500 14.6889 0.080
54177.753379 14.7126 0.080
54246.611518 14.7351 0.079
54246.622942 14.6129 0.077
54414.412714 14.5466 0.073
54414.419275 14.5756 0.081
54414.425827 14.666 0.072
54414.432362 14.6106 0.071
54378.422233 14.358 0.071
54378.432088 14.3937 0.071
54378.441998 14.3677 0.071
54378.451837 14.3801 0.071
54344.523037 14.5466 0.067
54344.531700 14.5844 0.067
54344.540351 14.5981 0.067
54344.549012 14.6171 0.068
54356.422835 14.6886 0.069
54356.432829 14.5891 0.068
54356.442836 14.4907 0.067
54362.411422 14.411 0.072
54362.419712 14.4921 0.073
54362.427944 14.4684 0.072
54362.436186 14.5031 0.073
54704.408583 14.5791 0.064
54704.416458 14.605 0.065
54704.424358 14.6077 0.065
54704.432428 14.6277 0.065
54658.517916 14.4181 0.077
54658.526225 14.3716 0.086
54658.534531 14.345 0.094
54658.542860 14.446 0.102
54677.548920 14.3384 0.062
54677.554460 14.3388 0.062
54677.560093 14.3639 0.062
54677.565586 14.3735 0.062
54643.641648 14.6171 0.064
54643.652987 14.6297 0.065
54643.664225 14.6451 0.065
54643.675281 14.6927 0.065
54589.713776 14.3612 0.062
54589.727882 14.3646 0.062
54589.742273 14.4072 0.063
54589.757201 14.4446 0.063
54758.397137 14.3406 0.069
54758.406916 14.3146 0.069
54758.416728 14.3151 0.069
54758.426538 14.351 0.070
54728.466384 14.4584 0.070
54728.475054 14.4668 0.070
54728.483716 14.4967 0.070
54728.492430 14.5281 0.071
54739.385320 14.4033 0.065
54739.394175 14.3653 0.066
54739.403039 14.3283 0.066
54739.411844 14.3443 0.065
54929.698812 14.7196 0.077
54929.712088 14.6567 0.075
54929.725321 14.5685 0.074
54929.738488 14.5096 0.073
54944.680884 14.6664 0.066
54944.688936 14.6488 0.066
54944.697040 14.6462 0.066
54944.705085 14.6293 0.065
55057.469798 14.4359 0.063
55057.478084 14.4122 0.063
55057.486429 14.3792 0.063
55057.494623 14.4032 0.063
55031.568233 14.399 0.069
55031.575548 14.4423 0.069
55031.582950 14.4654 0.070
55031.590259 14.4619 0.070
54999.669208 14.4045 0.066
54999.682440 14.4148 0.067
54999.695799 14.4543 0.069
54999.708884 14.4865 0.070
54913.732498 14.3596 0.064
54913.745340 14.4006 0.064
54913.758177 14.4073 0.064
54913.771162 14.4585 0.064
54974.714692 14.4419 0.065
54974.718996 14.4424 0.065
54974.723378 14.4097 0.064
54974.727734 14.3783 0.064
55123.440073 14.5062 0.064
55123.450670 14.5349 0.065
55123.461298 14.5656 0.065
55123.471917 14.6079 0.066
55086.437783 14.4026 0.064
55086.443042 14.4134 0.064
55086.448311 14.4318 0.064
55086.453579 14.4295 0.064
55304.786704 14.6492 0.072
55413.540219 14.6861 0.068
55413.576532 14.5937 0.067
55421.474530 14.5131 0.059
55421.503917 14.5916 0.059
55381.617909 14.6271 0.064
55362.595635 14.7244 0.078
55362.630327 14.6906 0.064
55275.747960 14.3657 0.066
55331.700803 14.3857 0.065
55473.461538 14.6642 0.068
55473.489900 14.6935 0.069
55663.650404 14.6862 0.074
55663.677531 14.5683 0.073
55678.742123 14.3652 0.062
55678.763781 14.4032 0.062
55706.713445 14.7049 0.062
55706.725843 14.7028 0.062
55706.738370 14.7202 0.062
55706.750813 14.7019 0.062
53972.511345 14.3616 0.083
53972.518647 14.4003 0.114
55736.722263 14.72 0.062
55736.738675 14.7382 0.062
55736.755229 14.6724 0.062
55736.771788 14.6022 0.061
55766.507023 14.5452 0.063
55766.519766 14.4268 0.062
55766.532617 14.372 0.062
55766.545585 14.3985 0.062
55796.464833 14.6431 0.065
55796.476935 14.6511 0.065
