53591.419919 14.6365 0.062
53591.430656 14.6083 0.062
53591.441599 14.6312 0.062
53591.452636 14.661 0.062
53605.383293 14.6748 0.071
53605.390080 14.6854 0.071
53605.396674 14.689 0.071
53605.403307 14.6852 0.071
53554.502992 15.1106 0.082
53554.508794 15.1497 0.083
53554.514621 15.1963 0.084
53554.520442 15.1833 0.084
53561.499137 14.8196 0.082
53561.504734 14.7567 0.080
53561.510314 14.7719 0.084
53561.515866 14.7797 0.083
53576.481841 14.617 0.070
53576.488362 14.6334 0.071
53576.494912 14.6636 0.071
53576.501449 14.6186 0.070
53831.560897 14.6849 0.070
53831.570368 14.6828 0.070
53831.579939 14.6599 0.070
53831.589959 14.6771 0.070
53854.691239 14.658 0.070
53854.698508 14.6342 0.070
53854.705800 14.6642 0.070
53854.713070 14.6327 0.070
53962.441262 14.6716 0.068
53962.449981 14.6804 0.068
53962.458726 14.6754 0.068
53962.467490 14.6449 0.068
53772.698841 14.6748 0.075
53772.707627 14.6564 0.074
53772.716400 14.6435 0.074
53772.724781 14.6669 0.074
53919.426387 14.6166 0.072
53919.434929 14.621 0.072
53919.443441 14.62 0.073
53919.451968 14.5885 0.073
53945.471183 14.6258 0.067
53945.478263 14.6235 0.067
53945.485350 14.6154 0.067
53945.492443 14.6552 0.068
53900.477551 14.6155 0.071
53900.486068 14.6034 0.071
53900.494677 14.6285 0.072
53900.503254 14.6054 0.071
53913.494870 14.6277 0.072
53913.503400 14.6292 0.072
53913.511959 14.6311 0.072
53913.520527 14.6269 0.072
53818.698788 15.1935 0.078
53818.708075 15.0979 0.076
53818.717749 14.9692 0.074
53818.727027 14.9066 0.073
53863.554202 14.629 0.069
53863.566385 14.6303 0.069
53863.578097 14.6698 0.070
53863.589759 14.6945 0.070
53872.594315 14.645 0.070
53872.603967 14.6119 0.070
53872.613649 14.6317 0.070
53872.623311 14.6344 0.070
53877.580405 14.7585 0.066
53877.591259 14.731 0.066
53877.602205 14.6828 0.065
53877.613132 14.6803 0.065
54201.754640 14.6199 0.069
54201.765655 14.6104 0.069
54201.776650 14.6334 0.069
54201.787675 14.6159 0.069
54206.644230 14.6793 0.075
54206.654168 14.675 0.075
54206.664274 14.6497 0.075
54206.674388 14.632 0.074
54324.420193 14.6636 0.064
54324.433629 14.65 0.064
54324.446972 14.6608 0.064
54324.460259 14.6373 0.064
54155.741175 14.629 0.075
54155.750245 14.6572 0.075
54155.758475 14.6425 0.075
54155.766580 14.6143 0.075
54119.693137 14.6172 0.075
54119.701747 14.6332 0.075
54119.710336 14.6189 0.075
54119.718845 14.5958 0.074
54298.491060 14.6304 0.067
54298.499267 14.6391 0.067
54301.421710 14.6083 0.063
54301.429672 14.6039 0.063
54301.437644 14.5913 0.063
54301.445600 14.6133 0.064
54256.611298 14.6834 0.070
54256.619472 14.7592 0.071
54256.627641 14.7629 0.071
54256.635818 14.7937 0.072
54266.537583 14.6309 0.073
54266.547390 14.63 0.073
54266.557307 14.5954 0.072
54266.567250 14.6536 0.073
54173.626232 14.6464 0.068
54173.636099 14.7039 0.069
54173.646050 14.7613 0.070
54173.656247 14.8196 0.071
54187.551691 14.8465 0.079
54187.562415 14.8782 0.079
54187.573086 15.0096 0.082
54187.583805 15.1502 0.085
54231.609980 14.7943 0.078
54231.621948 14.7761 0.078
54231.633994 14.7899 0.078
54231.645992 14.7812 0.078
54236.538056 14.6015 0.075
54236.546090 14.6483 0.076
54236.553958 14.5881 0.075
54236.561780 14.5999 0.075
54355.387592 15.1572 0.084
54355.394695 15.1579 0.085
54355.400958 15.0999 0.084
54355.421460 14.943 0.081
54690.419014 14.7462 0.071
54690.424164 14.7225 0.070
54690.429312 14.7482 0.071
54690.434444 14.8 0.072
54512.715806 14.6069 0.063
54512.731149 14.6233 0.063
54512.746810 14.6022 0.063
54512.762147 14.6209 0.063
54477.733404 15.212 0.089
54477.737629 15.2161 0.089
54477.741870 15.1799 0.087
54477.746128 15.1643 0.088
54675.465706 14.6322 0.069
54675.470017 14.6593 0.070
54675.474324 14.6258 0.070
54675.478647 14.6321 0.070
54624.521899 14.6146 0.060
54624.533816 14.6249 0.060
54624.545794 14.6123 0.060
54624.557704 14.6129 0.060
54643.497863 14.645 0.064
54643.508755 14.633 0.064
54643.519773 14.65 0.064
54643.530717 14.6278 0.064
54535.688993 14.7574 0.075
54535.699012 14.7107 0.074
54535.713872 14.6908 0.074
54535.723843 14.6637 0.074
54596.588514 14.575 0.063
54596.600747 14.5665 0.063
54596.612946 14.582 0.063
54596.625226 14.6003 0.063
54937.647563 14.645 0.070
54937.657803 14.6022 0.069
54950.634691 14.6329 0.061
54950.644516 14.6276 0.061
54950.654325 14.6191 0.061
54950.664152 14.6037 0.061
54869.664534 14.6206 0.079
54869.677536 14.6416 0.079
54869.690628 14.6306 0.078
54869.703768 14.6398 0.078
54859.680588 14.7537 0.066
54859.691372 14.7036 0.066
54859.702144 14.6654 0.065
54859.713215 14.6741 0.065
55023.533269 14.6514 0.072
55023.539675 14.6727 0.072
55023.546097 14.6319 0.072
55023.552491 14.6556 0.072
55005.508448 14.6474 0.063
55005.518255 14.647 0.063
55005.528249 14.6245 0.063
55005.538082 14.6443 0.063
54894.761848 14.6318 0.062
54894.769771 14.657 0.062
54894.777687 14.6727 0.062
54894.785618 14.7578 0.063
54906.779049 14.6235 0.070
54906.785924 14.6294 0.070
54906.792785 14.6445 0.070
54906.799644 14.7198 0.071
54919.732999 14.6528 0.069
54919.741690 14.6394 0.069
54919.750230 14.6209 0.069
54919.758684 14.6409 0.069
54955.497084 14.6768 0.065
54955.510160 14.7083 0.066
54955.522016 14.7433 0.066
54955.533673 14.7671 0.066
54964.607633 14.586 0.070
54964.615462 14.5974 0.070
54964.623096 14.6202 0.070
