53607.756813 16.785 0.133
53607.768413 16.8089 0.133
53607.779995 16.7735 0.131
53607.791748 16.8315 0.134
53711.612054 16.8897 0.129
53711.623463 16.7535 0.123
53711.634888 16.8222 0.126
53711.646215 16.8326 0.126
53724.583847 16.8806 0.126
53724.592498 16.7707 0.121
53724.601156 16.8449 0.125
53724.609535 16.7736 0.121
53676.706305 16.8314 0.168
53676.713914 16.7827 0.164
53676.722349 16.9588 0.178
53676.729719 16.8171 0.167
53634.739947 16.9064 0.137
53634.751454 16.8205 0.131
53634.763142 17.0886 0.147
53634.775002 16.8393 0.132
53826.419608 16.7593 0.108
53826.431933 16.8398 0.112
53826.442817 16.7883 0.110
53826.453718 16.7541 0.109
53953.806799 16.7088 0.144
53953.815314 16.7601 0.146
53953.823906 16.9047 0.155
53953.832492 16.8564 0.150
54076.668357 17.2288 0.216
54076.676906 16.9218 0.164
54076.698601 16.8622 0.159
54085.650864 16.7159 0.144
54085.659452 16.6852 0.142
54085.668010 16.6916 0.143
54085.676608 16.747 0.146
53739.613819 16.9307 0.132
53739.619229 16.8431 0.145
53739.624641 16.9041 0.158
53739.630043 16.9245 0.157
53739.635435 16.6694 0.164
53754.672139 16.9814 0.142
53806.443981 16.8568 0.133
53806.452538 16.7436 0.128
53806.461274 16.7418 0.128
53806.469784 16.8339 0.132
53857.393890 15.6634 0.090
53857.400309 16.7606 0.133
53857.406747 16.7233 0.131
53857.413172 16.6096 0.126
53872.355912 16.969 0.146
53872.361079 16.9453 0.144
53872.366271 16.9299 0.144
53872.371429 16.9815 0.148
54059.707708 17.001 0.135
54059.717047 16.8778 0.128
54059.726396 16.9454 0.132
54059.735678 16.9104 0.130
54039.636656 16.7988 0.150
54039.647397 16.8253 0.152
54039.659024 16.6123 0.139
54039.672788 16.7866 0.148
54006.711180 17.0901 0.163
54006.721918 16.99 0.156
54006.732846 16.8476 0.146
54006.743811 16.8756 0.147
54202.439850 16.8578 0.132
54202.450771 16.9488 0.138
54202.461636 16.8981 0.136
54202.472497 16.8441 0.134
54451.587082 16.8215 0.110
54451.604224 16.8578 0.122
54451.621012 16.7611 0.104
54137.471319 16.7483 0.150
54137.478424 16.7695 0.151
54137.485522 16.8173 0.155
54137.492598 16.7564 0.151
54110.631613 16.8783 0.131
54110.643764 16.8802 0.131
54110.655888 16.8774 0.131
54110.668017 16.7386 0.124
54125.585917 16.8026 0.122
54125.597883 16.813 0.122
54125.609864 16.8057 0.123
54125.621837 16.9685 0.131
54172.467424 16.7906 0.124
54172.477248 16.4036 0.108
54172.487079 16.8302 0.127
54172.496904 16.8347 0.128
54226.358955 15.9443 0.094
54226.367185 16.8096 0.128
54226.375382 16.4286 0.111
54226.383558 16.9413 0.136
54241.394853 16.7357 0.151
54241.402602 16.8108 0.157
54241.410317 16.1249 0.119
54241.418057 16.6972 0.151
54408.668623 16.8535 0.149
54408.678677 16.9152 0.153
54408.688621 16.9388 0.154
54408.697684 17.0211 0.160
54417.576483 16.8265 0.121
54417.590164 16.9095 0.125
54417.604072 16.9838 0.129
54417.618140 16.9316 0.126
54424.605469 16.8342 0.196
54424.614544 16.7975 0.192
54424.623612 16.9012 0.202
54424.633009 16.6668 0.337
54377.699162 16.9909 0.160
54377.707713 16.8512 0.150
54377.716404 17.0447 0.164
54377.725102 16.9365 0.156
54819.488253 16.7412 0.131
54819.497093 16.8533 0.137
54819.505998 16.6854 0.128
54819.514997 16.7976 0.133
54504.556525 16.9697 0.128
54504.567408 16.8262 0.121
54504.578351 16.9395 0.127
54504.589224 16.8805 0.125
54513.524138 16.8099 0.155
54513.532320 16.8747 0.160
54513.540488 16.8296 0.158
54513.548647 16.8021 0.156
54522.528187 17.1482 0.509
54472.579653 16.9042 0.128
54472.592713 16.7605 0.122
54472.605778 16.7327 0.120
54472.618813 16.6528 0.117
54487.552525 16.8669 0.128
54487.563741 17.1313 0.143
54487.574932 16.7126 0.121
54487.586109 16.9642 0.133
54531.481402 17.0004 0.133
54531.489645 16.9187 0.129
54531.497898 16.9598 0.131
54531.506168 16.7261 0.120
54588.365780 16.8321 0.111
54588.371211 17.0059 0.118
54588.376603 16.9726 0.117
54588.382026 16.9156 0.114
54602.363313 17.0145 0.140
54602.367535 17.0208 0.141
54602.371761 16.9582 0.138
54602.376064 16.9897 0.140
54740.743641 16.9525 0.119
54740.754314 16.8848 0.116
54740.764770 16.856 0.114
54740.775061 16.7883 0.111
54769.645468 16.8023 0.142
54769.655878 16.6937 0.132
54769.666552 16.6686 0.132
54769.677254 16.6647 0.130
54739.758088 16.7415 0.116
54739.774732 16.7524 0.108
54929.445066 16.8794 0.178
54929.453083 16.8297 0.174
54929.461122 17.0498 0.194
54929.469165 16.9818 0.188
55181.674888 16.7855 0.101
55181.682798 16.7708 0.100
55181.690581 16.7956 0.101
55181.698443 16.8915 0.105
54863.597916 16.7261 0.097
54863.609073 16.702 0.097
54863.620232 16.7888 0.100
54863.631441 16.7149 0.121
54882.486962 16.7347 0.109
54882.494993 16.7795 0.111
54882.503063 16.6883 0.108
54882.511154 16.7797 0.111
54836.597883 16.9784 0.115
54836.610754 16.9474 0.113
54836.623658 16.8532 0.110
54836.636611 16.7793 0.107
54856.603194 16.6723 0.108
54856.616041 16.6977 0.110
54856.628906 16.6992 0.110
54898.515723 16.8999 0.177
54898.523755 16.8742 0.176
54898.531806 16.9013 0.179
54898.539871 16.9279 0.182
54913.460709 16.7644 0.111
54913.467134 16.6649 0.107
54913.473585 16.7149 0.109
54913.480027 16.7314 0.110
54955.397712 16.9511 0.145
54955.402753 16.9296 0.144
54955.407796 16.8358 0.139
54955.412856 16.8451 0.140
55149.682561 16.829 0.099
55149.695627 16.8893 0.139
55149.708743 17.0309 0.106
55149.721762 16.9418 0.103
55118.714498 16.7767 0.106
55118.722686 16.8393 0.109
55118.730841 16.8753 0.111
55118.738919 16.914 0.112
55100.707173 16.8663 0.116
55100.717781 16.8833 0.116
55100.728442 16.9312 0.118
55100.739190 16.9246 0.118
55296.444286 16.7817 0.124
55559.641208 16.7851 0.103
55244.530389 16.9058 0.119
55207.630751 16.9104 0.107
55207.648519 16.92 0.107
55265.505438 16.9293 0.129
55327.368366 16.6899 0.137
55327.388772 16.7155 0.140
55524.685998 16.6409 0.110
55524.716103 16.5668 0.108
55679.390564 16.8078 0.125
55679.411923 17.0487 0.148
55587.506259 16.8019 0.105
55587.550839 16.9724 0.111
55626.460068 16.7486 0.113
55626.488525 16.7578 0.113
55649.476382 16.963 0.125
55649.503121 17.0186 0.128
53754.675579 16.9688 0.120
53754.679530 16.8389 0.115
53754.683474 16.9158 0.118
53754.687411 16.8591 0.117
55809.797616 17.1097 0.198
55852.667132 16.8744 0.117
55852.677825 16.7391 0.111
55852.688555 16.8793 0.117
55852.699283 16.8648 0.117
55891.710974 16.6372 0.126
55891.720685 16.7765 0.133
55891.730319 16.7124 0.129
55891.740033 16.8367 0.136
55962.508251 16.8509 0.113
55962.517188 16.7635 0.110
55962.526005 16.7875 0.110
55962.534928 16.9133 0.117
56004.473734 16.9492 0.103
56006.493936 16.8863 0.113
56006.503500 16.8694 0.113
56006.512955 16.8693 0.114
56006.522436 16.8725 0.115
56041.365845 17.0152 0.104
56041.377144 16.9409 0.102
56041.388469 17.0171 0.105
56041.399793 16.8904 0.101
56242.630579 16.7762 0.095
56242.644900 16.7711 0.095
56242.659307 16.7543 0.094
56242.673987 16.8292 0.096
56273.654244 16.89 0.099
56273.668495 16.9813 0.102
56273.683330 17.0572 0.104
56273.697755 17.02 0.103
56367.500290 16.8575 0.111
56367.509837 16.854 0.113
56367.519361 16.8862 0.112
56367.529073 16.8773 0.120
56398.409958 16.9848 0.111
56398.419526 16.982 0.110
56398.429019 17.0608 0.114
56398.438671 16.9328 0.110
