0,1,2,3,4,5,File_Name,True_class_labels
-0.1970566299758554,15.980964467005078,0.1254560495224194,-0.896037220796329,0.21702500000000136,0.007850342811376676,3031044037537,3
0.07199127482501701,16.003252068965516,0.1818959428161078,-1.4018619793459217,0.2721000000000009,0.011366186199669474,3039079004343,3
0.03145581053419119,14.337749224806203,0.15094891949877837,-1.4443553689063677,0.22470000000000034,0.010528076417853423,3037016020115,3
-0.19768651596839307,16.009177323420072,0.15186771282773487,-1.2335298036901927,0.24502500000000094,0.009486290879267435,3055083043142,3
-0.04336095443412137,15.08029075630252,0.14244841347936932,-1.3968921721978462,0.21207500000000046,0.009445999137638359,3051109023607,3
0.4099411497042892,16.82552071005917,0.1427120288572793,-0.5589829178400989,0.25950000000000095,0.008481878886039981,3027004010129,3
0.05552311910402019,14.872816,0.1340180366368646,-1.0304444695760049,0.21909999999999918,0.009010938926217106,3031130032652,3
0.14858695810957162,18.278742833333332,0.30831616889570973,-0.10633225737167029,0.6098099999999995,0.016867471231854125,3023139057082,3
-0.36439139028702844,16.35117818181818,0.1282616759751991,-0.1053175452283095,0.2539750000000005,0.007844185571766362,3047066084585,3
-0.2057909565639288,14.542055639097747,0.10317194161141749,-0.8733015302709219,0.17410000000000014,0.007094728845214261,3049093088488,3
0.0293435157542344,16.424655938697317,0.19037261509911146,-0.8525391321396096,0.3346,0.011590660760849424,3041073015194,3
-0.034410597776889075,14.53272645914397,0.1492025411587904,-1.3367299076771948,0.23665000000000003,0.010266658605200154,3037066016071,3
-0.20787512927899987,16.433857476635513,0.21327370487653535,-0.42658004235029434,0.4179000000000004,0.012977701989916409,3043022020110,3
0.28540451111727927,14.731022829581994,0.14418287588149883,-1.082403322370155,0.24027500000000046,0.009787702968727947,3025106060644,3
0.3528356642716642,15.0275670995671,0.13201996487408157,-1.2345540928113858,0.2088000000000001,0.008785185519343625,3053097032573,3
-0.047064133797508775,15.503548339483396,0.14737268689993455,-1.02367243832787,0.23767499999999941,0.009505739181308299,3023113073451,3
-0.14184670546691217,17.68447076923077,0.2237634396294285,0.10465008298467326,0.4432000000000009,0.012653103536395035,3043120019236,3
-0.4079108527585855,14.3718578313253,0.1703913639140836,-0.7685330352101207,0.2931999999999997,0.011855903802686793,3033042035221,3
0.18470044865519752,14.324241326530613,0.10059631630105723,-0.6236760248748352,0.16722500000000018,0.007022802395456573,3049008010439,3
0.16913753489148456,14.23525925925926,0.14546042313363705,-1.2930332011104115,0.23095,0.010218319208975627,3033085030601,3
0.12230653110954467,18.4331175,0.24165213915961248,0.004104716106152484,0.4609249999999996,0.01310967280274823,3037136025505,3
-0.5265135566886456,15.406483208955224,0.2020392631639995,-0.3974047735089612,0.37672499999999953,0.013113911878770717,3027073009167,3
-0.6773902172176234,13.902777372262774,0.1326285829707617,0.2953530124355441,0.2675749999999999,0.009539718533892877,3027107086356,3
-0.3052510961364586,15.526488235294115,0.13377563882211124,-0.40066276846472615,0.24784999999999968,0.008615962398890592,3029109078129,3
-0.45714630925188127,16.367104487179486,0.17624526410911268,-0.509435903077303,0.3175750000000006,0.010768261682887607,3053109023030,3
0.09870259068979254,14.840688383838383,0.11245287101002856,-1.354223029842805,0.17930000000000046,0.007577335235506363,3043064061684,3
-0.32687314587410443,14.337618139534884,0.15610726364900687,-0.8812834613629605,0.2624000000000004,0.010887949597329074,3027155006642,3
-0.5912999082795108,15.543429861111113,0.1557170816737223,-0.21456605774074378,0.27470000000000017,0.010018193092846173,3025099018730,3
0.07562558189025767,13.820748943661972,0.1173352766510203,-1.2117400429314478,0.18879999999999963,0.008489791481584566,3053091035386,3
0.1592468507881224,15.936719491525425,0.15324236080635203,-1.2215638189924707,0.2335750000000001,0.009615677861923893,3025135054258,3
-0.07099890041989544,13.832452554744526,0.11159273324868085,-1.1003829708874353,0.19237500000000018,0.008067458233240395,3027107036915,3
-0.024213892414093635,15.890310674157304,0.13833327956199465,-0.981116786380035,0.23155000000000037,0.00870551132690996,3033101013243,3
0.16970850138854104,15.062185668789807,0.23264357682773534,-0.9898668166165336,0.3798750000000002,0.015445539043499748,3037121034460,3
-0.06168053223894574,15.824386142322098,0.18670436181788155,-1.1131505718760997,0.29295000000000115,0.011798521607011558,3037089006351,3
-0.07938554267616066,13.084324764890281,0.16015371803126952,-1.4495760037608008,0.23897499999999994,0.012240120977508654,3031083024178,3
-0.2996084745908336,17.096589843749996,0.15023720273071714,-0.6182269861183509,0.2685499999999994,0.00878755378141328,3043124010868,3
0.15913993313760386,16.029990612244898,0.15433305448862358,-1.3706628005603418,0.23965000000000103,0.009627769486697798,3041081014418,3
0.08196439891647885,15.3584275,0.16466862442113853,-1.4330982099748268,0.24629999999999974,0.010721711218231067,3021163011245,3
-0.24355690472200647,13.482300352112677,0.16088257210437149,-0.9064330298653887,0.29000000000000004,0.011932872573867647,3035132032213,3
-0.15042242121463936,15.86916089552239,0.17689727669099542,-1.4489497053876081,0.26264999999999983,0.011147235689122566,3037087014539,3
-0.45112008183466057,16.23443465346535,0.16862505741216557,-0.6891718492433689,0.2976750000000008,0.01038687586057525,3059033051405,3
-0.42625303063221986,17.48458464912281,0.24413238855494696,-0.569795314456969,0.43362499999999926,0.013962721646189915,3029142007066,3
-0.2345367301285715,14.2609968641115,0.14943233686277793,-0.877266659279877,0.2637999999999998,0.01047839350128684,3041114032932,3
0.08761925214031047,13.159217647058822,0.15975217892892274,-1.2600649368396077,0.2450000000000001,0.012139945034242098,3023159010858,3
-0.5954074456129758,14.839381343283582,0.12564635497139814,-0.26662984506108334,0.22822500000000012,0.008467088490064759,3041112080524,3
0.02912429332297903,16.50313846153846,0.1810532364744409,-1.4309012742625624,0.27890000000000015,0.010970836662153457,3039113109295,3
0.23517069296916013,14.955677543859649,0.1351093209905548,-0.9903071071894805,0.21689999999999987,0.009033981950622267,3035132018753,3
-0.030275531282981816,16.759663043478263,0.15854734788830196,-0.6155936184810562,0.3034499999999998,0.009460055818365511,3033083046206,3
-0.12839921368266471,14.624523432343233,0.17686699897242772,-1.221598760417873,0.2837249999999987,0.012093864103719992,3039119057366,3
-0.5339013723178608,15.943386690647484,0.16835800392239042,-0.22533877410730963,0.31827500000000075,0.0105597391061932,3039038030209,3
0.29441236378584235,13.584080446927375,0.1636131730631744,-1.3178961507366138,0.24009999999999998,0.012044479102019936,3023142007329,3
-0.5838106698764335,15.513703626943006,0.1898349491382091,-0.5159388162528189,0.3356500000000002,0.012236597636718959,3029014007275,3
-0.31986392847615386,15.518245416666666,0.15739219134270835,-0.6448268869377838,0.2918000000000003,0.010142396070993208,3023095022964,3
0.7182442411585744,16.72137419354839,0.24922424238011248,0.013857968925722997,0.4363499999999991,0.014904531140524965,3049057037851,3
-0.21426919652013823,15.721796357615894,0.1654887574060324,-1.2610523405634575,0.26475000000000026,0.010526071807682901,3033126033671,3
-0.19725784989516473,14.703318442622951,0.13486011463930098,-1.3126326344064918,0.20454999999999934,0.00917208691123492,3049095018394,3
0.28716082418976685,15.9201415,0.22488500089545765,-0.8826167841266739,0.39224999999999977,0.014125816714346267,3029107012051,3
-0.2533853989383171,15.145118326693225,0.14804299628080234,-0.7212197161972767,0.2389000000000001,0.009774964651142871,3041083022874,3
-0.17193709926263598,16.352667871485945,0.1538045270531911,-0.7940472517909534,0.2773000000000003,0.009405469998041064,3037063039264,3
-0.1668218577648966,15.050576071428571,0.16279768546176934,-0.6980126962611148,0.28245000000000076,0.01081670792461015,3047106009810,3
0.09184553932703814,14.81557857142857,0.19798270603200452,-0.8317268972915435,0.3242750000000001,0.013363143739375027,3031104126130,3
-0.18034736337469182,15.7279481981982,0.2028581974249975,-0.8514924644792203,0.32119999999999926,0.012897944148127154,3037003016926,3
0.31176614020103904,12.74090550458716,0.13917203948783716,-1.0054291821180419,0.2218,0.010923245560351302,3029020019314,3
-0.5857686285906536,14.065271129707114,0.21035048786231056,-0.7070240128306939,0.36387500000000017,0.014955309849522308,3023065018265,3
0.05005741666245618,16.035551075268817,0.15927987211237377,-0.1683977794386191,0.30092499999999944,0.00993292162924333,3051007008434,3
-0.3502468710795306,14.291788692579505,0.12569820163130277,-1.0513934844603638,0.2049500000000002,0.00879513434847851,3033137016411,3
-0.5702296156729877,16.686811682242993,0.3343315484706424,-0.584754333594335,0.5840999999999994,0.020035675768212573,3039068026473,3
0.023168705724480824,16.26834144486692,0.1482670583835622,-1.082069666546823,0.24147500000000122,0.009113839839545798,3031041039309,3
0.23306742141198494,15.462774662162161,0.14978307625469006,-1.193088473340036,0.2359,0.00968668816090384,3035121077806,3
-0.03393030111376477,16.266210580204778,0.1513587623471261,-0.7222720060836583,0.2483500000000003,0.009305102844993455,3039077046133,3
-0.005472006527344859,13.699251598173516,0.17546190322616245,-1.132594374684512,0.26335,0.012808137872988354,3043019021741,3
-0.07189133140178146,14.92798409090909,0.17173427890182882,-1.2707193402608705,0.26595000000000013,0.011504184212415681,3027161000781,3
0.046074340204845035,15.539120125786164,0.15910977926923178,-1.1201311526987425,0.26047499999999957,0.01023930428372192,3057002021108,3
-0.17200959338742447,14.544082792207794,0.16041332731576657,-1.3987500639613393,0.23534999999999862,0.011029456419328855,3027100008045,3
-0.04687658985250092,15.655473372781064,0.15253552171761753,-1.2239672037032625,0.23714999999999975,0.009743271128602154,3023144046884,3
-0.3921017333054221,12.235598744769876,0.2032779436716183,-0.7715672410948855,0.3603000000000005,0.016613649067113267,3049107023534,3
-0.03987064327503602,12.78926718266254,0.16327652048851546,-1.4976600333130168,0.23695000000000022,0.012766683044190156,3035084014023,3
0.3301442672623978,14.093304794520547,0.14966181206544044,-0.4673080414634714,0.27877500000000044,0.010619355378138752,3031127080750,3
-0.3791994418477076,16.560311666666667,0.17916840178229587,-0.13147516777837565,0.3435999999999986,0.01081914431253936,3025066039920,3
0.5039694203061105,16.218939647577095,0.1889880452500975,-1.0633849176562056,0.29680000000000106,0.011652305844687566,3021073002188,3
-0.13521477202053547,14.836847080291971,0.14907112938313336,-1.305019077103504,0.23702500000000093,0.010047359022871308,3027107078163,3
-0.4900866196253353,14.816640559440561,0.15367451082729594,-0.27989773150698216,0.29464999999999986,0.01037175128942308,3045107059790,3
0.33166106967845016,14.163924745762712,0.1615698368115418,-1.197876534612537,0.24624999999999986,0.011407137478605788,3023110066240,3
0.3761815493640413,15.779382666666667,0.18462658887683633,-1.1874454832152042,0.29038000000000075,0.011700495055922107,3037094049245,3
0.08489521819935576,14.224072641509434,0.1648755980623532,-1.4091714027818987,0.24849999999999994,0.011591307371505162,3041061030569,3
-0.511663893741241,13.968893719806761,0.14324416069803947,0.09296826328893504,0.2727000000000004,0.010254510025724573,3037059017867,3
-0.23870782291866516,15.067742920353982,0.1714111317219427,-1.1060407035347044,0.2960250000000002,0.011376032404322159,3033123112373,3
0.08253550336598693,15.18533086419753,0.1347447221916778,-1.3788722053250597,0.21455000000000002,0.008873347798391773,3041080036580,3
0.3650726356954793,14.804020114942531,0.14759311807613204,-1.2844026772125527,0.22314999999999952,0.009969799887475024,3025133075491,3
-0.10471836888549549,13.96189918032787,0.13794115815840546,-0.7237494930570461,0.22654999999999959,0.009879827692264295,3021115019856,3
-0.4048865327828497,14.859665333333332,0.15604047166752036,-0.8879752708350703,0.2739750000000001,0.010500941183210162,3023015022630,3
-0.5335336033318192,16.534737974683544,0.16165944537651497,-0.8088665987355119,0.26982500000000087,0.009776958402608673,3071007009567,3
-0.05348637720228657,13.438127966101698,0.13870257313463347,-1.229490886466917,0.2260749999999998,0.010321569602887928,3029151002233,3
0.1451812078641736,15.213186734693878,0.1358397642766121,-1.0303962375352036,0.23264999999999958,0.00892908018849382,3041110043410,3
-0.3153092139739219,15.16327354085603,0.1835650149360548,-0.3899842171939234,0.35765000000000047,0.012105896160314983,3037069043824,3
-0.08504108742235572,16.491851127819547,0.17914011658729176,-0.8028252177950921,0.2917000000000005,0.010862341358703289,3027078014960,3
-0.1617474794994681,12.897200000000002,0.14282461139877864,-1.1602524354075712,0.2319249999999995,0.011074078978288203,3041136002602,3
0.0522606477069052,16.117136740932644,0.15445768951108868,-0.9817673828892075,0.26076174999999946,0.009583444751623467,3021064015995,3
-0.4962892005043759,16.94577966101695,0.18899218061096723,-0.03326744486907707,0.36514999999999986,0.011152758054899991,3037092069562,3
-0.4410804092155162,14.820809311740891,0.10062328045319298,-0.6660839372640321,0.17574999999999985,0.0067893242762040165,3021112019175,3
0.07761309559767716,15.043004954954954,0.1713772468597106,-1.5739502952537032,0.2444500000000005,0.011392487563015882,3053034049392,3
0.25067864316852895,15.431782517482516,0.17604104349571692,-1.1703311327814838,0.27939999999999987,0.011407693394867491,3035091071422,3
0.12451226816473837,15.616650515463919,0.17517090719220024,-1.4162095483170243,0.25692500000000074,0.011216932018728505,3043079004435,3
0.3217067907552161,15.0622464028777,0.13901247202732223,-1.105148977526257,0.22727500000000056,0.009229199171828935,3023090011127,3
-0.23227538003260292,14.97554537037037,0.17408652083899484,-0.9217991564738082,0.29824999999999946,0.011624719937307324,3043008008215,3
-0.22192800441933774,15.214360606060604,0.14131121749720288,-0.9579352931796437,0.2386499999999998,0.009288015524024841,3029067023227,3
-0.10294443767767052,16.12478785046729,0.15307499762899834,-0.9059759100453841,0.25150000000000095,0.009493148005948016,3027139011239,3
0.0682268656956282,13.9436552,0.19596786857278417,-0.9750672652484433,0.32170000000000076,0.014054268107030083,3047102075529,3
-0.04461906692516517,13.023846323529412,0.14082300865233396,-1.4600553859976912,0.2057499999999992,0.010812705029996966,3023113035953,3
-0.2849094643092839,12.825803205128201,0.15636160605692664,-0.7529365669336627,0.27035000000000053,0.012191174584248092,3053109014709,3
-0.34441956177599137,14.805094444444444,0.15378425654704833,-0.3401345763028609,0.2776000000000005,0.01038725265307276,3031016010830,3
-0.3694909734234152,15.7522625,0.14685504522499637,-0.4092753556602515,0.27792500000000064,0.009322790629282388,3041068016772,3
